Cod_Gecon;Cod_Gecon;Cod_Gecon;Cod_Gecon;Cod_Gecon
101;2021;3556503;Bovino;106
101;2021;3556602;Bovino;21340
101;2021;3556701;Bovino;3000
101;2021;3556800;Bovino;1410
101;2021;3556909;Bovino;826
101;2021;3556958;Bovino;3850
101;2021;3557006;Bovino;1500
101;2021;3557105;Bovino;33300
101;2021;3557154;Bovino;12300
101;2021;3557204;Bovino;2000
101;2021;3557303;Bovino;2566
101;2022;3500105;Bovino;42978
101;2022;3500204;Bovino;3920
101;2022;3500303;Bovino;4850
101;2022;3500402;Bovino;11500
101;2022;3500501;Bovino;5100
101;2022;3500550;Bovino;10207
101;2022;3500709;Bovino;31041
101;2022;3500758;Bovino;9270
101;2022;3500808;Bovino;20350
101;2022;3500907;Bovino;32986
101;2022;3501004;Bovino;18000
101;2022;3501103;Bovino;25308
101;2022;3501152;Bovino;870
101;2022;3501202;Bovino;46600
101;2022;3501301;Bovino;47390
101;2022;3501400;Bovino;11755
101;2022;3501509;Bovino;6128
101;2022;3501608;Bovino;164
101;2022;3501707;Bovino;308
101;2022;3501806;Bovino;17400
101;2022;3501905;Bovino;30100
101;2022;3502002;Bovino;11000
101;2022;3502101;Bovino;56863
101;2022;3502200;Bovino;48244
101;2022;3502309;Bovino;34472
101;2022;3502408;Bovino;25380
101;2022;3502507;Bovino;5000
101;2022;3502606;Bovino;21250
101;2022;3502705;Bovino;6357
101;2022;3502754;Bovino;1952
101;2022;3502804;Bovino;66732
101;2022;3502903;Bovino;4500
101;2022;3503000;Bovino;1999
101;2022;3503109;Bovino;11111
101;2022;3503158;Bovino;5986
101;2022;3503208;Bovino;10786
101;2022;3503307;Bovino;8000
101;2022;3503356;Bovino;22526
101;2022;3503406;Bovino;41408
101;2022;3503505;Bovino;16436
101;2022;3503604;Bovino;355
101;2022;3503703;Bovino;390
101;2022;3503802;Bovino;7800
101;2022;3503901;Bovino;238
101;2022;3503950;Bovino;7636
101;2022;3504008;Bovino;17200
101;2022;3504107;Bovino;13100
101;2022;3504206;Bovino;57328
101;2022;3504305;Bovino;38022
101;2022;3504404;Bovino;9599
101;2022;3504503;Bovino;37488
101;2022;3504602;Bovino;11655
101;2022;3504701;Bovino;3447
101;2022;3504800;Bovino;9223
101;2022;3504909;Bovino;31500
101;2022;3505005;Bovino;12000
101;2022;3505104;Bovino;8757
101;2022;3505203;Bovino;17778
101;2022;3505302;Bovino;419
101;2022;3505351;Bovino;3653
101;2022;3505401;Bovino;8500
101;2022;3505500;Bovino;39019
101;2022;3505609;Bovino;391
101;2022;3505807;Bovino;20192
101;2022;3505906;Bovino;22000
101;2022;3506003;Bovino;46636
101;2022;3506102;Bovino;11600
101;2022;3506201;Bovino;12756
101;2022;3506300;Bovino;8530
101;2022;3506409;Bovino;14695
101;2022;3506508;Bovino;43607
101;2022;3506607;Bovino;730
101;2022;3506706;Bovino;7375
101;2022;3506805;Bovino;12238
101;2022;3506904;Bovino;38869
101;2022;3507001;Bovino;14850
101;2022;3507100;Bovino;2540
101;2022;3507159;Bovino;1030
101;2022;3507209;Bovino;5700
101;2022;3507308;Bovino;2702
101;2022;3507407;Bovino;15450
101;2022;3507456;Bovino;4919
101;2022;3507506;Bovino;36900
101;2022;3507605;Bovino;30000
101;2022;3507704;Bovino;11166
101;2022;3507753;Bovino;4073
101;2022;3507803;Bovino;14000
101;2022;3507902;Bovino;25096
101;2022;3508009;Bovino;25232
101;2022;3508108;Bovino;34338
101;2022;3508207;Bovino;11991
101;2022;3508306;Bovino;13901
101;2022;3508405;Bovino;7910
101;2022;3508504;Bovino;25000
101;2022;3508603;Bovino;28000
101;2022;3508702;Bovino;32000
101;2022;3508801;Bovino;39791
101;2022;3508900;Bovino;20850
101;2022;3509007;Bovino;13
101;2022;3509106;Bovino;71466
101;2022;3509205;Bovino;138
101;2022;3509254;Bovino;7400
101;2022;3509304;Bovino;3600
101;2022;3509403;Bovino;27000
101;2022;3509452;Bovino;5015
101;2022;3509502;Bovino;29000
101;2022;3509601;Bovino;265
101;2022;3509700;Bovino;638
101;2022;3509809;Bovino;13761
101;2022;3509908;Bovino;800
101;2022;3509957;Bovino;3671
101;2022;3510005;Bovino;5000
101;2022;3510104;Bovino;509
101;2022;3510153;Bovino;532
101;2022;3510203;Bovino;25771
101;2022;3510302;Bovino;9900
101;2022;3510401;Bovino;5336
101;2022;3510500;Bovino;8542
101;2022;3510708;Bovino;50000
101;2022;3510807;Bovino;15200
101;2022;3510906;Bovino;13500
101;2022;3511003;Bovino;101267
101;2022;3511102;Bovino;3300
101;2022;3511201;Bovino;1000
101;2022;3511300;Bovino;14073
101;2022;3511409;Bovino;20272
101;2022;3511508;Bovino;9300
101;2022;3511607;Bovino;10400
101;2022;3511706;Bovino;6890
101;2022;3511904;Bovino;12048
101;2022;3512001;Bovino;12432
101;2022;3512100;Bovino;11318
101;2022;3512209;Bovino;2190
101;2022;3512308;Bovino;73920
101;2022;3512407;Bovino;840
101;2022;3512506;Bovino;12400
101;2022;3512605;Bovino;17000
101;2022;3512704;Bovino;16848
101;2022;3512803;Bovino;1600
101;2022;3512902;Bovino;27000
101;2022;3513108;Bovino;5000
101;2022;3513207;Bovino;21600
101;2022;3513306;Bovino;810
101;2022;3513405;Bovino;18000
101;2022;3513603;Bovino;120100
101;2022;3513702;Bovino;26300
101;2022;3513850;Bovino;9454
101;2022;3513900;Bovino;25000
101;2022;3514007;Bovino;536
101;2022;3514106;Bovino;14520
101;2022;3514205;Bovino;5200
101;2022;3514304;Bovino;11850
101;2022;3514403;Bovino;27800
101;2022;3514502;Bovino;26032
101;2022;3514601;Bovino;343
101;2022;3514700;Bovino;35000
101;2022;3514809;Bovino;12200
101;2022;3514908;Bovino;12241
101;2022;3514924;Bovino;1500
101;2022;3514957;Bovino;1300
101;2022;3515129;Bovino;32900
101;2022;3515152;Bovino;3300
101;2022;3515186;Bovino;17250
101;2022;3515194;Bovino;18300
101;2022;3515202;Bovino;34535
101;2022;3515301;Bovino;13780
101;2022;3515350;Bovino;56519
101;2022;3515400;Bovino;45760
101;2022;3515509;Bovino;41255
101;2022;3515608;Bovino;3452
101;2022;3515657;Bovino;5980
101;2022;3515707;Bovino;692
101;2022;3515806;Bovino;20500
101;2022;3515905;Bovino;17546
101;2022;3516002;Bovino;48389
101;2022;3516101;Bovino;655
101;2022;3516200;Bovino;20600
101;2022;3516309;Bovino;120
101;2022;3516408;Bovino;74
101;2022;3516507;Bovino;12690
101;2022;3516606;Bovino;17555
101;2022;3516705;Bovino;39460
101;2022;3516804;Bovino;13856
101;2022;3516853;Bovino;1894
101;2022;3516903;Bovino;47716
101;2022;3517000;Bovino;41578
101;2022;3517109;Bovino;11733
101;2022;3517208;Bovino;22292
101;2022;3517307;Bovino;16242
101;2022;3517406;Bovino;16242
101;2022;3517505;Bovino;13920
101;2022;3517604;Bovino;7211
101;2022;3517703;Bovino;3910
101;2022;3517802;Bovino;48934
101;2022;3517901;Bovino;16377
101;2022;3518008;Bovino;9601
101;2022;3518107;Bovino;40700
101;2022;3518206;Bovino;53657
101;2022;3518305;Bovino;9300
101;2022;3518404;Bovino;58925
101;2022;3518503;Bovino;45103
101;2022;3518602;Bovino;738
101;2022;3518859;Bovino;4800
101;2022;3518909;Bovino;32778
101;2022;3519006;Bovino;31181
101;2022;3519055;Bovino;1290
101;2022;3519105;Bovino;16415
101;2022;3519204;Bovino;25370
101;2022;3519253;Bovino;7097
101;2022;3519303;Bovino;4080
101;2022;3519402;Bovino;13980
101;2022;3519501;Bovino;3800
101;2022;3519600;Bovino;12600
101;2022;3519709;Bovino;2398
101;2022;3519808;Bovino;10280
101;2022;3519907;Bovino;15300
101;2022;3520004;Bovino;291
101;2022;3520103;Bovino;9904
101;2022;3520202;Bovino;9970
101;2022;3520301;Bovino;4450
101;2022;3520400;Bovino;33
101;2022;3520442;Bovino;21728
101;2022;3520509;Bovino;10330
101;2022;3520608;Bovino;17340
101;2022;3520707;Bovino;27998
101;2022;3520806;Bovino;10820
101;2022;3520905;Bovino;6373
101;2022;3521002;Bovino;5250
101;2022;3521101;Bovino;11622
101;2022;3521150;Bovino;9410
101;2022;3521200;Bovino;2170
101;2022;3521309;Bovino;4005
101;2022;3521408;Bovino;65
101;2022;3521507;Bovino;12850
101;2022;3521606;Bovino;21150
101;2022;3521705;Bovino;26000
101;2022;3521804;Bovino;22934
101;2022;3521903;Bovino;8950
101;2022;3522000;Bovino;11395
101;2022;3522109;Bovino;300
101;2022;3522158;Bovino;7392
101;2022;3522307;Bovino;61762
101;2022;3522406;Bovino;28052
101;2022;3522604;Bovino;36510
101;2022;3522653;Bovino;3320
101;2022;3522703;Bovino;30837
101;2022;3522802;Bovino;29000
101;2022;3522901;Bovino;1493
101;2022;3523008;Bovino;10007
101;2022;3523107;Bovino;488
101;2022;3523206;Bovino;26000
101;2022;3523305;Bovino;438
101;2022;3523404;Bovino;22474
101;2022;3523503;Bovino;21056
101;2022;3523602;Bovino;22813
101;2022;3523701;Bovino;9600
101;2022;3523800;Bovino;15500
101;2022;3523909;Bovino;29040
101;2022;3524006;Bovino;9160
101;2022;3524105;Bovino;18452
101;2022;3524204;Bovino;3247
101;2022;3524303;Bovino;5243
101;2022;3524402;Bovino;20762
101;2022;3524501;Bovino;8265
101;2022;3524600;Bovino;7400
101;2022;3524709;Bovino;3300
101;2022;3524808;Bovino;38250
101;2022;3524907;Bovino;15580
101;2022;3525102;Bovino;6800
101;2022;3525201;Bovino;4740
101;2022;3525300;Bovino;9066
101;2022;3525409;Bovino;1750
101;2022;3525508;Bovino;19800
101;2022;3525607;Bovino;22310
101;2022;3525706;Bovino;62079
101;2022;3525805;Bovino;11715
101;2022;3525854;Bovino;10000
101;2022;3525904;Bovino;3860
101;2022;3526001;Bovino;36000
101;2022;3526100;Bovino;7300
101;2022;3526308;Bovino;21494
101;2022;3526407;Bovino;41272
101;2022;3526506;Bovino;50382
101;2022;3526605;Bovino;10500
101;2022;3526704;Bovino;1820
101;2022;3526803;Bovino;4856
101;2022;3526902;Bovino;13000
101;2022;3527009;Bovino;3600
101;2022;3527108;Bovino;25076
101;2022;3527207;Bovino;31159
101;2022;3527256;Bovino;9939
101;2022;3527306;Bovino;1249
101;2022;3527405;Bovino;35500
101;2022;3527504;Bovino;8742
101;2022;3527603;Bovino;20000
101;2022;3527702;Bovino;12382
101;2022;3527801;Bovino;12996
101;2022;3527900;Bovino;35000
101;2022;3528007;Bovino;853
101;2022;3528106;Bovino;25076
101;2022;3528205;Bovino;31327
101;2022;3528304;Bovino;14306
101;2022;3528403;Bovino;3602
101;2022;3528502;Bovino;187
101;2022;3528601;Bovino;9670
101;2022;3528700;Bovino;94778
101;2022;3528809;Bovino;5700
101;2022;3528858;Bovino;1750
101;2022;3528908;Bovino;32580
101;2022;3529005;Bovino;116655
101;2022;3529104;Bovino;13840
101;2022;3529203;Bovino;82640
101;2022;3529302;Bovino;5490
101;2022;3529401;Bovino;55
101;2022;3529500;Bovino;8979
101;2022;3529609;Bovino;15467
101;2022;3529658;Bovino;6480
101;2022;3529708;Bovino;4520
101;2022;3529807;Bovino;4232
101;2022;3529906;Bovino;3200
101;2022;3530003;Bovino;22224
101;2022;3530102;Bovino;77964
101;2022;3530201;Bovino;132290
101;2022;3530300;Bovino;21507
101;2022;3530409;Bovino;12520
101;2022;3530508;Bovino;55000
101;2022;3530607;Bovino;3970
101;2022;3530706;Bovino;16610
101;2022;3530805;Bovino;17895
101;2022;3530904;Bovino;2672
101;2022;3531001;Bovino;3194
101;2022;3531100;Bovino;13
101;2022;3531209;Bovino;5260
101;2022;3531308;Bovino;16086
101;2022;3531407;Bovino;33315
101;2022;3531506;Bovino;6650
101;2022;3531605;Bovino;12700
101;2022;3531704;Bovino;13697
101;2022;3531803;Bovino;9000
101;2022;3531902;Bovino;10771
101;2022;3532009;Bovino;7154
101;2022;3532058;Bovino;1066
101;2022;3532108;Bovino;33876
101;2022;3532157;Bovino;8185
101;2022;3532207;Bovino;9130
101;2022;3532306;Bovino;22917
101;2022;3532405;Bovino;6650
101;2022;3532504;Bovino;15558
101;2022;3532603;Bovino;31390
101;2022;3532702;Bovino;7520
101;2022;3532801;Bovino;12680
101;2022;3532827;Bovino;2160
101;2022;3532843;Bovino;17174
101;2022;3532868;Bovino;14925
101;2022;3532900;Bovino;646
101;2022;3533007;Bovino;39189
101;2022;3533106;Bovino;3590
101;2022;3533205;Bovino;9586
101;2022;3533254;Bovino;1200
101;2022;3533304;Bovino;9485
101;2022;3533403;Bovino;270
101;2022;3533502;Bovino;30420
101;2022;3533601;Bovino;3520
101;2022;3533700;Bovino;24325
101;2022;3533809;Bovino;9378
101;2022;3533908;Bovino;17278
101;2022;3534005;Bovino;5217
101;2022;3534104;Bovino;14460
101;2022;3534203;Bovino;6074
101;2022;3534302;Bovino;4640
101;2022;3534500;Bovino;29240
101;2022;3534609;Bovino;31550
101;2022;3534708;Bovino;6800
101;2022;3534757;Bovino;16332
101;2022;3534807;Bovino;18600
101;2022;3534906;Bovino;44152
101;2022;3535002;Bovino;38257
101;2022;3535101;Bovino;240
101;2022;3535200;Bovino;49910
101;2022;3535309;Bovino;4300
101;2022;3535408;Bovino;16950
101;2022;3535507;Bovino;32500
101;2022;3535606;Bovino;31402
101;2022;3535705;Bovino;1300
101;2022;3535804;Bovino;34502
101;2022;3535903;Bovino;7126
101;2022;3536000;Bovino;30097
101;2022;3536109;Bovino;11857
101;2022;3536208;Bovino;2950
101;2022;3536257;Bovino;6500
101;2022;3536307;Bovino;26700
101;2022;3536406;Bovino;12400
101;2022;3536505;Bovino;320
101;2022;3536570;Bovino;6916
101;2022;3536604;Bovino;28950
101;2022;3536703;Bovino;27373
101;2022;3536802;Bovino;12100
101;2022;3536901;Bovino;33245
101;2022;3537008;Bovino;31700
101;2022;3537107;Bovino;5000
101;2022;3537156;Bovino;1200
101;2022;3537206;Bovino;1460
101;2022;3537305;Bovino;23265
101;2022;3537404;Bovino;48478
101;2022;3537503;Bovino;38410
101;2022;3537602;Bovino;305
101;2022;3537701;Bovino;24464
101;2022;3537800;Bovino;9505
101;2022;3537909;Bovino;13394
101;2022;3538006;Bovino;59552
101;2022;3538105;Bovino;3350
101;2022;3538204;Bovino;8300
101;2022;3538303;Bovino;64413
101;2022;3538501;Bovino;8429
101;2022;3538600;Bovino;16600
101;2022;3538709;Bovino;57599
101;2022;3538808;Bovino;25330
101;2022;3538907;Bovino;53420
101;2022;3539004;Bovino;1900
101;2022;3539202;Bovino;26820
101;2022;3539301;Bovino;8500
101;2022;3539400;Bovino;30831
101;2022;3539509;Bovino;6121
101;2022;3539608;Bovino;8780
101;2022;3539707;Bovino;8200
101;2022;3539806;Bovino;31
101;2022;3539905;Bovino;14620
101;2022;3540002;Bovino;68950
101;2022;3540101;Bovino;22791
101;2022;3540200;Bovino;456
101;2022;3540259;Bovino;18303
101;2022;3540309;Bovino;11000
101;2022;3540408;Bovino;18053
101;2022;3540507;Bovino;31680
101;2022;3540606;Bovino;21048
101;2022;3540705;Bovino;3200
101;2022;3540754;Bovino;6237
101;2022;3540804;Bovino;41503
101;2022;3540853;Bovino;7100
101;2022;3540903;Bovino;342
101;2022;3541059;Bovino;4627
101;2022;3541109;Bovino;23350
101;2022;3541208;Bovino;119850
101;2022;3541307;Bovino;93286
101;2022;3541406;Bovino;58460
101;2022;3541505;Bovino;101174
101;2022;3541604;Bovino;53786
101;2022;3541653;Bovino;9250
101;2022;3541703;Bovino;27450
101;2022;3541802;Bovino;10527
101;2022;3541901;Bovino;11500
101;2022;3542008;Bovino;30654
101;2022;3542107;Bovino;3819
101;2022;3542206;Bovino;108488
101;2022;3542305;Bovino;16233
101;2022;3542404;Bovino;27430
101;2022;3542503;Bovino;20790
101;2022;3542602;Bovino;9950
101;2022;3542701;Bovino;6500
101;2022;3542800;Bovino;5396
101;2022;3542909;Bovino;12750
101;2022;3543006;Bovino;11151
101;2022;3543105;Bovino;3200
101;2022;3543204;Bovino;4341
101;2022;3543238;Bovino;25599
101;2022;3543253;Bovino;4920
101;2022;3543303;Bovino;55
101;2022;3543402;Bovino;4500
101;2022;3543501;Bovino;26100
101;2022;3543600;Bovino;7050
101;2022;3543709;Bovino;4609
101;2022;3543808;Bovino;44319
101;2022;3543907;Bovino;19094
101;2022;3544004;Bovino;2149
101;2022;3544103;Bovino;32
101;2022;3544202;Bovino;41000
101;2022;3544251;Bovino;64391
101;2022;3544301;Bovino;7395
101;2022;3544400;Bovino;19450
101;2022;3544509;Bovino;18090
101;2022;3544608;Bovino;22414
101;2022;3544707;Bovino;11530
101;2022;3544806;Bovino;25800
101;2022;3544905;Bovino;8193
101;2022;3545001;Bovino;4600
101;2022;3545100;Bovino;13150
101;2022;3545159;Bovino;6927
101;2022;3545209;Bovino;3855
101;2022;3545308;Bovino;8050
101;2022;3545407;Bovino;5558
101;2022;3545506;Bovino;20180
101;2022;3545605;Bovino;4300
101;2022;3545704;Bovino;25077
101;2022;3545803;Bovino;1754
101;2022;3546009;Bovino;11499
101;2022;3546108;Bovino;18530
101;2022;3546207;Bovino;8000
101;2022;3546256;Bovino;2300
101;2022;3546306;Bovino;1300
101;2022;3546405;Bovino;47338
101;2022;3546504;Bovino;385
101;2022;3546603;Bovino;28094
101;2022;3546702;Bovino;419
101;2022;3546801;Bovino;6590
101;2022;3546900;Bovino;435
101;2022;3547007;Bovino;12305
101;2022;3547106;Bovino;10800
101;2022;3547205;Bovino;18750
101;2022;3547304;Bovino;1141
101;2022;3547403;Bovino;23817
101;2022;3547502;Bovino;24000
101;2022;3547601;Bovino;10000
101;2022;3547650;Bovino;11102
101;2022;3547700;Bovino;87683
101;2022;3547908;Bovino;19600
101;2022;3548005;Bovino;4465
101;2022;3548054;Bovino;86438
101;2022;3548104;Bovino;6700
101;2022;3548203;Bovino;4113
101;2022;3548302;Bovino;13390
101;2022;3548401;Bovino;7823
101;2022;3548609;Bovino;13336
101;2022;3548906;Bovino;38550
101;2022;3549003;Bovino;12253
101;2022;3549102;Bovino;42200
101;2022;3549201;Bovino;10569
101;2022;3549250;Bovino;8022
101;2022;3549300;Bovino;3500
101;2022;3549409;Bovino;4247
101;2022;3549508;Bovino;5320
101;2022;3549607;Bovino;15300
101;2022;3549706;Bovino;51000
101;2022;3549805;Bovino;23179
101;2022;3549904;Bovino;65596
101;2022;3550001;Bovino;40230
101;2022;3550100;Bovino;8785
101;2022;3550209;Bovino;16836
101;2022;3550308;Bovino;465
101;2022;3550407;Bovino;36828
101;2022;3550506;Bovino;34802
101;2022;3550605;Bovino;2600
101;2022;3550704;Bovino;61
101;2022;3550803;Bovino;17900
101;2022;3550902;Bovino;10800
101;2022;3551108;Bovino;16712
101;2022;3551207;Bovino;4890
101;2022;3551306;Bovino;4600
101;2022;3551405;Bovino;2400
101;2022;3551504;Bovino;1350
101;2022;3551603;Bovino;10590
101;2022;3551702;Bovino;7127
101;2022;3551801;Bovino;7600
101;2022;3551900;Bovino;2950
101;2022;3552007;Bovino;21700
101;2022;3552106;Bovino;48200
101;2022;3552205;Bovino;9150
101;2022;3552304;Bovino;44005
101;2022;3552403;Bovino;2500
101;2022;3552502;Bovino;949
101;2022;3552551;Bovino;28108
101;2022;3552601;Bovino;6250
101;2022;3552700;Bovino;6750
101;2022;3552908;Bovino;24480
101;2022;3553005;Bovino;18382
101;2022;3553104;Bovino;1950
101;2022;3553203;Bovino;780
101;2022;3553302;Bovino;10100
101;2022;3553401;Bovino;45580
101;2022;3553500;Bovino;1310
101;2022;3553609;Bovino;16100
101;2022;3553658;Bovino;2300
101;2022;3553708;Bovino;5303
101;2022;3553807;Bovino;19796
101;2022;3553856;Bovino;4895
101;2022;3553906;Bovino;21240
101;2022;3553955;Bovino;3500
101;2022;3554003;Bovino;19395
101;2022;3554102;Bovino;40020
101;2022;3554201;Bovino;11920
101;2022;3554300;Bovino;76572
101;2022;3554409;Bovino;1380
101;2022;3554508;Bovino;30600
101;2022;3554607;Bovino;12980
101;2022;3554656;Bovino;6600
101;2022;3554706;Bovino;21591
101;2022;3554755;Bovino;1859
101;2022;3554805;Bovino;8283
101;2022;3554904;Bovino;20624
101;2022;3554953;Bovino;10800
101;2022;3555000;Bovino;50656
101;2022;3555109;Bovino;15100
101;2022;3555208;Bovino;15940
101;2022;3555307;Bovino;11113
101;2022;3555356;Bovino;3850
101;2022;3555406;Bovino;108
101;2022;3555505;Bovino;16782
101;2022;3555604;Bovino;9780
101;2022;3555703;Bovino;3320
101;2022;3555802;Bovino;22990
101;2022;3555901;Bovino;10183
101;2022;3556008;Bovino;9520
101;2022;3556107;Bovino;13241
101;2022;3556206;Bovino;2500
101;2022;3556305;Bovino;25604
101;2022;3556354;Bovino;8100
101;2022;3556404;Bovino;20600
101;2022;3556503;Bovino;102
101;2022;3556602;Bovino;22495
101;2022;3556701;Bovino;2688
101;2022;3556800;Bovino;1420
101;2022;3556909;Bovino;848
101;2022;3556958;Bovino;4010
101;2022;3557006;Bovino;1510
101;2022;3557105;Bovino;49000
101;2022;3557154;Bovino;12435
101;2022;3557204;Bovino;1804
101;2022;3557303;Bovino;2530
101;2023;3500105;Bovino;41150
101;2023;3500204;Bovino;3569
101;2023;3500303;Bovino;4350
101;2023;3500402;Bovino;12800
101;2023;3500501;Bovino;4519
101;2023;3500550;Bovino;9652
101;2023;3500709;Bovino;30400
101;2023;3500758;Bovino;8365
101;2023;3500808;Bovino;24739
101;2023;3500907;Bovino;38520
101;2023;3501004;Bovino;18000
101;2023;3501103;Bovino;24381
101;2023;3501152;Bovino;780
101;2023;3501202;Bovino;44203
101;2023;3501301;Bovino;52647
101;2023;3501400;Bovino;11115
101;2023;3501509;Bovino;6225
101;2023;3501608;Bovino;815
101;2023;3501707;Bovino;235
101;2023;3501806;Bovino;22957
101;2023;3501905;Bovino;27131
101;2023;3502002;Bovino;11300
101;2023;3502101;Bovino;51990
101;2023;3502200;Bovino;44366
101;2023;3502309;Bovino;32250
